stationname,LATITUDE,LONGITUDE,DATE,TimePRCP,PRCP,TimeTMax,TMAX,TimeTMin,TMIN,TimeWesd,WESD,TimeAwnd,AWND,Measurement Flag,Quality Flag,Source Flag,TimeWdf2,WDF2,TimeWT01,WT01,imeWT06,WT06,TimeWt02,WT02,TimeWt08,WT08,TimeWt03,WT03,TimeGeneral
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140311,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140312,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140313,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140314,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140315,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140320,9999,23,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140321,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140322,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140323,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140324,9999,10,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140325,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140326,9999,229,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140327,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140328,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140329,9999,8,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140330,9999,13,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140331,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140401,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140402,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140403,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140404,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140405,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140406,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140407,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140408,9999,178,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140409,9999,18,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140410,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140411,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140412,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140413,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140414,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140415,9999,28,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140416,9999,335,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140417,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140418,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140419,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140420,9999,94,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140421,9999,81,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140422,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140423,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140424,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140425,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140426,9999,165,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140427,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140428,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140429,9999,330,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140430,9999,48,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140501,9999,660,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140502,9999,33,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140503,9999,10,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140504,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140505,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140506,9999,8,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140507,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140508,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140509,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140510,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140511,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140512,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140513,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140514,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140515,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140516,9999,51,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140517,9999,259,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140518,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140519,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140520,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140521,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140522,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140523,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140524,9999,71,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140525,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140526,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140527,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140528,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140529,9999,91,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140530,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140531,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140601,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140602,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140603,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140604,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140605,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140606,9999,84,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140607,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140608,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140609,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140610,9999,23,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140611,9999,13,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140612,9999,262,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140613,9999,284,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140614,9999,48,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140615,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140616,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140617,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140618,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140619,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140620,9999,290,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140621,9999,13,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140622,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140623,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140624,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140625,9999,15,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140626,9999,41,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140627,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140628,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140629,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140630,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140701,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140702,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140703,9999,8,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140704,9999,302,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140705,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
KILL DEVIL HILLS 0.9 WNW NC US,36.0223,-75.6816,20140706,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
